nr_of_segments,10000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.09817477042468103
temporal_pmd_delta_fluctuation,0.09817477042468103
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,-9.320426860644167
current_spectral_double_theta,3.071946954837266
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.641962204817722648e-01,-4.856531688880318942e-01,8.585922202818538906e-01
0.000000000000000000e+00,9.295031499376845696e-01,2.152299019517271983e-01,2.994995551946204593e-01
0.000000000000000000e+00,-3.302476274486065844e-01,8.472408682629020138e-01,4.160762138235128971e-01
