nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.02454369260617026
temporal_pmd_delta_fluctuation,0.04908738521234052
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,1.1209785147377762
current_spectral_double_theta,1.2108259546566278
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.865735048876089763e-01,-8.715877289353328103e-03,-1.630851094884394614e-01
0.000000000000000000e+00,2.597571876098851706e-02,9.942377420103988284e-01,1.040027614869395572e-01
0.000000000000000000e+00,1.612388957064294914e-01,-1.068426218563357927e-01,9.811150150039673612e-01
