nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.09817477042468103
temporal_pmd_delta_fluctuation,0.02454369260617026
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,2.3359834071932273
current_spectral_double_theta,3.30458253321654
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.995661987130572967e-01,4.564476180285055584e-03,2.909604693987372093e-02
0.000000000000000000e+00,-1.678006392163660168e-02,9.001532063425055075e-01,4.352500827870035560e-01
0.000000000000000000e+00,-2.420421130947128172e-02,-4.355495042684637830e-01,8.998393109252255107e-01
