nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.04908738521234052
temporal_pmd_delta_fluctuation,0.09817477042468103
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,1.9121290161420224
current_spectral_double_theta,5.4778780396131745
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.579946228700206623e-01,-2.987747627065456824e-02,-8.293065399837609153e-01
0.000000000000000000e+00,1.275548513451847388e-01,9.905634697540387501e-01,5.013753371613000748e-02
0.000000000000000000e+00,8.199827807621675735e-01,-1.337585466447831495e-01,5.565401067784978562e-01
