nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.02454369260617026
temporal_pmd_delta_fluctuation,0.01227184630308513
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,1.224348453313898
current_spectral_double_theta,5.635534215026526
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.806635806240524555e-01,3.914492136995013742e-03,1.956620003703373467e-01
0.000000000000000000e+00,6.818637398650602768e-03,9.985094342566936954e-01,-5.415178560679095171e-02
0.000000000000000000e+00,-1.955823300342809934e-01,5.443883220356142416e-02,9.791751455825838946e-01
