nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.04908738521234052
temporal_pmd_delta_fluctuation,0.04908738521234052
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,3.4986489241308965
current_spectral_double_theta,0.35014480358969646
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.833884717119303343e-01,-9.681360486852237310e-03,1.812550274149152263e-01
0.000000000000000000e+00,-8.681692580601078901e-02,8.518622684115093602e-01,5.165205678870795625e-01
0.000000000000000000e+00,-1.594049406312501305e-01,-5.236763761293032893e-01,8.368710282871730799e-01
