nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.04908738521234052
temporal_pmd_delta_fluctuation,0.02454369260617026
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,4.084772979860886
current_spectral_double_theta,5.803601201726808
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.390450102556288092e-01,5.648178265620320410e-02,3.391228051045491743e-01
0.000000000000000000e+00,6.939071233932710137e-02,9.349721592162753003e-01,-3.478677773687771646e-01
0.000000000000000000e+00,-3.367185735225204923e-01,3.501954735835825505e-01,8.740616297072707486e-01
