nr_of_segments,1000
center_wavelength,1550
temporal_pmd_theta_fluctuation,0.04908738521234052
temporal_pmd_delta_fluctuation,0.02454369260617026
spectral_pmd_theta_fluctuation,0.0
spectral_pmd_delta_fluctuation,0.0
transmission_factor,1
current_segment_double_theta,3.549634438476584
current_spectral_double_theta,0.8151807317629126
current_spectral_delta,0.0
mueller_matrix
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.929405954414878277e-01,1.188375452861683071e-02,1.180158900428294050e-01
0.000000000000000000e+00,9.653951477953760796e-03,9.835704320961090596e-01,-1.802664869772866441e-01
0.000000000000000000e+00,-1.182191826446063743e-01,1.801332325934728029e-01,9.765122853145621340e-01
